Nrotrans;Fecha;Fechaext;Talonario;Abreviado;Prefijoext;Numeroext;Codprv;Provincia;Codctacte;Nombre;Coddoc;Nrodoc1;Nrodoc2;Codban;Banco;CoddocB;Nrodoc1B;Nrodoc2B;Regimen;Descripcion;Impsuj;Importe
5531527;03/05/18;03/05/18;6260;FAC;0100;00028805;SCR;SANTA CRUZ;MOS0662;CIAR S.A;80;30708620447;;;;;;;SCR;SANTA CRUZ;214,95;3,22
5624507;18/05/18;18/05/18;7183;FAC;0107;00007760;SCR;SANTA CRUZ;82196;OROPLATA SA.;80;30708625414;;;;;;;LHE;TASA VIAL LAS HERAS;2.947,40;88,42
5582505;10/05/18;10/05/18;3040;FAC;0121;00006769;SCR;SANTA CRUZ;5076;LEADCOM SA;80;30708641436;;;;;;;SCR;SANTA CRUZ;729,55;10,94
5529389;04/05/18;04/05/18;7183;FAC;0107;00007184;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;LHE;TASA VIAL LAS HERAS;3.327,29;99,82
5577859;11/05/18;11/05/18;7183;FAC;0107;00007518;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;LHE;TASA VIAL LAS HERAS;17.501,25;525,04
5630268;18/05/18;18/05/18;7183;FAC;0107;00007780;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;LHE;TASA VIAL LAS HERAS;18.558,62;556,76
5719337;31/05/18;31/05/18;7183;FAC;0107;00008330;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;LHE;TASA VIAL LAS HERAS;28.646,78;859,40
5762909;31/05/18;31/05/18;7183;FAC;0107;00008630;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;LHE;TASA VIAL LAS HERAS;1.168,09;35,04
5529387;04/05/18;04/05/18;7183;FAC;0107;00007182;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;339,75;5,10
5529388;04/05/18;04/05/18;7183;FAC;0107;00007183;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;1.783,31;26,75
5529389;04/05/18;04/05/18;7183;FAC;0107;00007184;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;2.465,31;36,98
5529390;04/05/18;04/05/18;7183;FAC;0107;00007185;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;2.360,38;35,41
5577841;11/05/18;11/05/18;7183;FAC;0107;00007515;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;1.311,57;19,67
5577843;11/05/18;11/05/18;7183;FAC;0107;00007516;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;12.833,35;192,50
5577852;11/05/18;11/05/18;7183;FAC;0107;00007517;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;13.743,75;206,16
5577859;11/05/18;11/05/18;7183;FAC;0107;00007518;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;12.953,08;194,30
5630263;18/05/18;18/05/18;7183;FAC;0107;00007777;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;1.380,21;20,70
5630264;18/05/18;18/05/18;7183;FAC;0107;00007778;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;13.188,45;197,83
5630266;18/05/18;18/05/18;7183;FAC;0107;00007779;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;10.354,29;155,31
5630268;18/05/18;18/05/18;7183;FAC;0107;00007780;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;13.736,38;206,05
5717150;31/05/18;31/05/18;7183;FAC;0107;00008327;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;4.330,48;64,96
5717634;31/05/18;31/05/18;7183;FAC;0107;00008328;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;16.448,06;246,72
5718825;31/05/18;31/05/18;7183;FAC;0107;00008329;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;24.514,04;367,71
5719337;31/05/18;31/05/18;7183;FAC;0107;00008330;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;21.220,82;318,31
5762909;31/05/18;31/05/18;7183;FAC;0107;00008630;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;863,55;12,95
5762910;31/05/18;31/05/18;7183;FAC;0107;00008631;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;3.344,17;50,16
5762911;31/05/18;31/05/18;7183;FAC;0107;00008632;SCR;SANTA CRUZ;1181;D.M. SERVICIOS PETROLEROS S.R.L.;80;30708644796;;;;;;;SCR;SANTA CRUZ;2.400,43;36,01
5610528;16/05/18;16/05/18;7183;FAC;0107;00007664;SCR;SANTA CRUZ;0823;MEMCAP S.A.;80;30708650702;;;;;;;LHE;TASA VIAL LAS HERAS;1.302,97;39,09
5650264;23/05/18;23/05/18;7183;FAC;0107;00007935;SCR;SANTA CRUZ;0823;MEMCAP S.A.;80;30708650702;;;;;;;LHE;TASA VIAL LAS HERAS;1.435,36;43,06
5702868;30/05/18;30/05/18;7183;FAC;0107;00008197;SCR;SANTA CRUZ;0823;MEMCAP S.A.;80;30708650702;;;;;;;LHE;TASA VIAL LAS HERAS;2.847,89;85,44
5667392;24/05/18;24/05/18;7188;FAC;0137;00008885;SCR;SANTA CRUZ;SC83;AUTOSUR PATAGONIA SA;80;30708756632;;;;;;;SCR;SANTA CRUZ;320,13;4,80
5565466;09/05/18;09/05/18;7183;FAC;0107;00007435;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;LHE;TASA VIAL LAS HERAS;4.871,35;146,14
5610668;16/05/18;16/05/18;7183;FAC;0107;00007707;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;LHE;TASA VIAL LAS HERAS;10.387,16;311,61
5656097;23/05/18;23/05/18;7183;FAC;0107;00007981;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;LHE;TASA VIAL LAS HERAS;6.693,60;200,81
5707371;30/05/18;30/05/18;7183;FAC;0107;00008243;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;LHE;TASA VIAL LAS HERAS;4.756,16;142,68
5751337;31/05/18;31/05/18;7183;FAC;0107;00008537;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;LHE;TASA VIAL LAS HERAS;6.504,86;195,15
5565466;09/05/18;09/05/18;7183;FAC;0107;00007435;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;3.595,44;53,93
5565472;09/05/18;09/05/18;7183;FAC;0107;00007436;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;11.825,17;177,38
5610666;16/05/18;16/05/18;7183;FAC;0107;00007706;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;16.573,36;248,60
5610668;16/05/18;16/05/18;7183;FAC;0107;00007707;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;7.751,85;116,28
5656097;23/05/18;23/05/18;7183;FAC;0107;00007981;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;4.946,73;74,20
5656099;23/05/18;23/05/18;7183;FAC;0107;00007982;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;10.513,49;157,70
5707371;30/05/18;30/05/18;7183;FAC;0107;00008243;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;3.535,87;53,04
5707376;30/05/18;30/05/18;7183;FAC;0107;00008244;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;7.839,84;117,60
5751337;31/05/18;31/05/18;7183;FAC;0107;00008537;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;4.787,02;71,81
5751338;31/05/18;31/05/18;7183;FAC;0107;00008538;SCR;SANTA CRUZ;0849;FUNDAR OBRAS S.A.;80;30708798467;;;;;;;SCR;SANTA CRUZ;11.324,99;169,87
5571566;10/05/18;10/05/18;7183;FAC;0107;00007466;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;LHE;TASA VIAL LAS HERAS;17.942,11;538,26
5617350;17/05/18;17/05/18;7183;FAC;0107;00007735;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;LHE;TASA VIAL LAS HERAS;23.921,06;717,63
5662916;24/05/18;24/05/18;7183;FAC;0107;00008011;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;LHE;TASA VIAL LAS HERAS;12.637,46;379,12
5708860;31/05/18;31/05/18;7183;FAC;0107;00008270;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;LHE;TASA VIAL LAS HERAS;9.024,41;270,73
5755969;31/05/18;31/05/18;7183;FAC;0107;00008563;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;LHE;TASA VIAL LAS HERAS;9.238,17;277,15
5755973;31/05/18;31/05/18;7183;FAC;0107;00008565;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;LHE;TASA VIAL LAS HERAS;7.392,38;221,77
5571566;10/05/18;10/05/18;7183;FAC;0107;00007466;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;13.293,99;199,41
5571569;10/05/18;10/05/18;7183;FAC;0107;00007467;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;34.813,16;522,20
5617349;17/05/18;17/05/18;7183;FAC;0107;00007734;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;1.888,78;28,33
5617350;17/05/18;17/05/18;7183;FAC;0107;00007735;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;17.666,58;265,00
5617352;17/05/18;17/05/18;7183;FAC;0107;00007736;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;54.759,29;821,39
5662916;24/05/18;24/05/18;7183;FAC;0107;00008011;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;9.395,05;140,93
5662917;24/05/18;24/05/18;7183;FAC;0107;00008012;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;59.447,14;891,71
5708860;31/05/18;31/05/18;7183;FAC;0107;00008270;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;6.709,00;100,64
5708864;31/05/18;31/05/18;7183;FAC;0107;00008271;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;68.015,11;1.020,23
5755967;31/05/18;31/05/18;7183;FAC;0107;00008562;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;894,09;13,41
5755969;31/05/18;31/05/18;7183;FAC;0107;00008563;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;6.853,07;102,80
5755972;31/05/18;31/05/18;7183;FAC;0107;00008564;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;16.035,63;240,53
5755973;31/05/18;31/05/18;7183;FAC;0107;00008565;SCR;SANTA CRUZ;1140;L.B. SUR S.A.;80;30708802278;;;;;;;SCR;SANTA CRUZ;5.483,82;82,26
5583692;02/05/18;02/05/18;3080;FAC;0127;00000899;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;11.845,40;177,68
5534286;03/05/18;03/05/18;3040;FAC;0121;00006472;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;144,53;2,17
5535063;03/05/18;03/05/18;3043;NCR A;0121;00000160;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;144,53;2,17
5576336;09/05/18;09/05/18;3080;FAC;0127;00000916;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;11.845,40;177,68
5630360;17/05/18;17/05/18;3060;FAC;0124;00015751;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;837,12;12,56
5631121;17/05/18;17/05/18;3063;NCR A;0124;00000405;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;837,12;12,56
5659543;22/05/18;22/05/18;3080;FAC;0127;00000940;SCR;SANTA CRUZ;SJ2823;PETROPLASTIC COMPANIA ARG;80;30708837683;;;;;;;SCR;SANTA CRUZ;11.161,54;167,42
5617469;16/05/18;16/05/18;7188;FAC;0137;00008778;SCR;SANTA CRUZ;SJ2826;PETROPLASTIC CIA ARG DE SERV P;80;30708837683;;;;;;;SCR;SANTA CRUZ;320,13;4,80
5620233;16/05/18;16/05/18;7371;FAC;0150;00008372;SCR;SANTA CRUZ;LHE1424;GLOBAL TECHNOLOGIES S.A.;80;30708860375;;;;;;;LHE;TASA VIAL LAS HERAS;651,37;18,98
5620233;16/05/18;16/05/18;7371;FAC;0150;00008372;SCR;SANTA CRUZ;LHE1424;GLOBAL TECHNOLOGIES S.A.;80;30708860375;;;;;;;SCR;SANTA CRUZ;482,69;7,24
5605321;14/05/18;14/05/18;7137;FAC;0069;00041221;SCR;SANTA CRUZ;SJ0028;TN SOCIEDAD DE RESP. LIMIOTADA;80;30708880457;;;;;;;SCR;SANTA CRUZ;719,35;10,79
5624670;17/05/18;17/05/18;6243;FAC;0068;00057479;SCR;SANTA CRUZ;SJ0028;TN SOCIEDAD DE RESP. LIMIOTADA;80;30708880457;;;;;;;SCR;SANTA CRUZ;720,29;10,80
5644171;19/05/18;19/05/18;3060;FAC;0124;00015811;SCR;SANTA CRUZ;SJ0028;TN SOCIEDAD DE RESP. LIMIOTADA;80;30708880457;;;;;;;SCR;SANTA CRUZ;951,26;14,27
5713397;30/05/18;30/05/18;3060;FAC;0124;00015936;SCR;SANTA CRUZ;SJ0028;TN SOCIEDAD DE RESP. LIMIOTADA;80;30708880457;;;;;;;SCR;SANTA CRUZ;868,41;13,03
5601621;13/05/18;13/05/18;6243;FAC;0068;00057402;SCR;SANTA CRUZ;SC004552;AUSTRALIS SA;80;30708899360;;;;;;;SCR;SANTA CRUZ;4.827,84;72,42
5575487;09/05/18;09/05/18;6243;FAC;0068;00057386;SCR;SANTA CRUZ;SC000937;IMPORTADORA JA S.A;80;30708901500;;;;;;;SCR;SANTA CRUZ;827,62;12,41
5604455;14/05/18;14/05/18;7381;FAC;0162;00008034;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;LHE;TASA VIAL LAS HERAS;388,28;11,17
5676614;24/05/18;24/05/18;7371;FAC;0150;00008475;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;LHE;TASA VIAL LAS HERAS;480,78;13,96
5704424;29/05/18;29/05/18;7381;FAC;0162;00008485;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;LHE;TASA VIAL LAS HERAS;480,59;13,96
5716174;31/05/18;31/05/18;7371;FAC;0150;00008528;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;LHE;TASA VIAL LAS HERAS;480,59;13,96
5604455;14/05/18;14/05/18;7381;FAC;0162;00008034;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;SCR;SANTA CRUZ;314,66;4,72
5676614;24/05/18;24/05/18;7371;FAC;0150;00008475;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;SCR;SANTA CRUZ;351,80;5,28
5704424;29/05/18;29/05/18;7381;FAC;0162;00008485;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;SCR;SANTA CRUZ;351,66;5,27
5716174;31/05/18;31/05/18;7371;FAC;0150;00008528;SCR;SANTA CRUZ;LHE02686;GRUPO PAMPA SRL;80;30708902868;;;;;;;SCR;SANTA CRUZ;351,66;5,27
5514514;01/05/18;01/05/18;7381;FAC;0162;00007621;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;672,35;19,53
5526651;02/05/18;02/05/18;7381;FAC;0162;00007648;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;2.744,75;79,71
5537198;04/05/18;04/05/18;7371;FAC;0150;00008220;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.281,32;37,21
5537672;05/05/18;05/05/18;7381;FAC;0162;00007747;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.164,75;33,82
5565805;08/05/18;08/05/18;7381;FAC;0162;00007827;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;2.562,53;74,42
5580744;10/05/18;10/05/18;7381;FAC;0162;00007888;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.473,25;42,78
5587969;12/05/18;12/05/18;7381;FAC;0162;00007993;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.345,05;39,06
5593965;13/05/18;13/05/18;7371;FAC;0150;00008346;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.330,25;38,63
5613097;15/05/18;15/05/18;7381;FAC;0162;00008066;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.262,32;36,66
5620270;16/05/18;16/05/18;7381;FAC;0162;00008125;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;LHE;TASA VIAL LAS HERAS;1.323,95;38,45
5514514;01/05/18;01/05/18;7381;FAC;0162;00007621;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;489,71;7,35
5526651;02/05/18;02/05/18;7381;FAC;0162;00007648;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;1.999,15;29,99
5537198;04/05/18;04/05/18;7371;FAC;0150;00008220;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;933,25;14,00
5537672;05/05/18;05/05/18;7381;FAC;0162;00007747;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;848,35;12,73
5565805;08/05/18;08/05/18;7381;FAC;0162;00007827;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;1.866,43;28,00
5580744;10/05/18;10/05/18;7381;FAC;0162;00007888;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;1.073,05;16,10
5587969;12/05/18;12/05/18;7381;FAC;0162;00007993;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;979,67;14,70
5593965;13/05/18;13/05/18;7371;FAC;0150;00008346;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;968,89;14,53
5613097;15/05/18;15/05/18;7381;FAC;0162;00008066;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;919,41;13,79
5620270;16/05/18;16/05/18;7381;FAC;0162;00008125;SCR;SANTA CRUZ;LHE1308;MEFA S.R.L;80;30708904437;;;;;;;SCR;SANTA CRUZ;964,31;14,46
5565785;08/05/18;08/05/18;7371;FAC;0150;00008261;SCR;SANTA CRUZ;LHE3307;LOS PINOS SRL;80;30708910100;;;;;;;LHE;TASA VIAL LAS HERAS;960,20;27,98
5565785;08/05/18;08/05/18;7371;FAC;0150;00008261;SCR;SANTA CRUZ;LHE3307;LOS PINOS SRL;80;30708910100;;;;;;;SCR;SANTA CRUZ;711,55;10,67
5612243;15/05/18;15/05/18;6260;FAC;0100;00029197;SCR;SANTA CRUZ;SC002759;LOS PINOS SRL;80;30708910100;;;;;;;SCR;SANTA CRUZ;2.991,78;44,88
5634953;20/05/18;20/05/18;6260;FAC;0100;00029333;SCR;SANTA CRUZ;SC002759;LOS PINOS SRL;80;30708910100;;;;;;;SCR;SANTA CRUZ;1.499,49;22,49
5556364;07/05/18;07/05/18;3040;FAC;0121;00006652;SCR;SANTA CRUZ;SJ002509;MADERERA R. D. BURGER;80;30708910100;;;;;;;SCR;SANTA CRUZ;4.528,57;67,93
5644153;19/05/18;19/05/18;3040;FAC;0121;00007058;SCR;SANTA CRUZ;SJ002509;MADERERA R. D. BURGER;80;30708910100;;;;;;;SCR;SANTA CRUZ;2.151,56;32,27
5663096;24/05/18;24/05/18;7183;FAC;0107;00008049;SCR;SANTA CRUZ;1046;TRANSPORTES UNION S.A.;80;30708926155;;;;;;;SCR;SANTA CRUZ;8.682,38;130,24
5716972;31/05/18;31/05/18;7183;FAC;0107;00008324;SCR;SANTA CRUZ;1046;TRANSPORTES UNION S.A.;80;30708926155;;;;;;;SCR;SANTA CRUZ;8.611,78;129,18
5537235;04/05/18;04/05/18;7381;FAC;0162;00007736;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;LHE;TASA VIAL LAS HERAS;242,78;6,99
5583631;10/05/18;10/05/18;7351;FAC;0089;00021950;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;LHE;TASA VIAL LAS HERAS;17.308,33;502,63
5661612;22/05/18;22/05/18;7381;FAC;0162;00008298;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;LHE;TASA VIAL LAS HERAS;480,40;13,95
5745272;30/05/18;30/05/18;7351;FAC;0089;00021979;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;LHE;TASA VIAL LAS HERAS;17.307,75;502,61
5664804;23/05/18;23/05/18;6243;FAC;0068;00057643;SCR;SANTA CRUZ;MOS0019;GENEXA S.R.L. EN FORMACION;80;30708964146;;;;;;;SCR;SANTA CRUZ;361,48;5,42
5712557;30/05/18;30/05/18;6260;FAC;0100;00029485;SCR;SANTA CRUZ;MOS0482;GENEXA S.R.L;80;30708964146;;;;;;;SCR;SANTA CRUZ;587,69;8,82
5537235;04/05/18;04/05/18;7381;FAC;0162;00007736;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;SCR;SANTA CRUZ;196,75;2,95
5583631;10/05/18;10/05/18;7351;FAC;0089;00021950;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;SCR;SANTA CRUZ;12.606,57;189,10
5661612;22/05/18;22/05/18;7381;FAC;0162;00008298;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;SCR;SANTA CRUZ;351,52;5,27
5745272;30/05/18;30/05/18;7351;FAC;0089;00021979;SCR;SANTA CRUZ;SJ0043;GANEXA S.R.L EN FORMACION;80;30708964146;;;;;;;SCR;SANTA CRUZ;12.664,43;189,97
5526660;02/05/18;02/05/18;7381;FAC;0162;00007657;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;LHE;TASA VIAL LAS HERAS;287,97;8,36
5580773;10/05/18;10/05/18;7381;FAC;0162;00007917;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;LHE;TASA VIAL LAS HERAS;288,35;8,40
5645888;18/05/18;18/05/18;7371;FAC;0150;00008413;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;LHE;TASA VIAL LAS HERAS;1.172,87;34,18
5652929;21/05/18;21/05/18;7381;FAC;0162;00008264;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;LHE;TASA VIAL LAS HERAS;288,00;8,39
5677357;26/05/18;26/05/18;7371;FAC;0150;00008493;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;LHE;TASA VIAL LAS HERAS;480,78;13,96
5708914;30/05/18;30/05/18;7371;FAC;0150;00008521;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;LHE;TASA VIAL LAS HERAS;479,62;13,98
5526660;02/05/18;02/05/18;7381;FAC;0162;00007657;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;SCR;SANTA CRUZ;209,74;3,15
5580773;10/05/18;10/05/18;7381;FAC;0162;00007917;SCR;SANTA CRUZ;LHE1485;HERMANOS SANDIN SRL;80;30708993782;;;;;;;SCR;SANTA CRUZ;213,68;3,21
